
============================================================
Request 1/5
Prompt: Explain the concept of recursion in programming in 3 sentences.
============================================================
Token 1: 'Rec' | Latency: 16277.06ms
Token 34: ' change' | Latency: 37.27ms
Token 35: ' types' | Latency: 41.66ms
Token 36: ' without' | Latency: 37.45ms
Token 37: ' explicit' | Latency: 37.43ms
Token 38: ' declaration' | Latency: 37.54ms
Token 39: '.
' | Latency: 37.44ms
Token 40: '  ' | Latency: 38.37ms
Token 41: ' -' | Latency: 38.00ms
Token 42: ' **' | Latency: 37.43ms
Token 43: 'C' | Latency: 38.12ms
Token 44: '++' | Latency: 37.61ms
Token 45: '**:' | Latency: 37.32ms
Token 46: ' St' | Latency: 37.46ms
Token 47: 'atically' | Latency: 37.48ms
Token 48: ' typed' | Latency: 38.02ms
Token 49: ',' | Latency: 38.32ms
Token 50: ' requiring' | Latency: 37.35ms
Token 51: ' type' | Latency: 38.05ms
Token 52: ' specification' | Latency: 38.02ms
Token 53: ' at' | Latency: 38.13ms
Token 54: ' definition' | Latency: 37.62ms
Token 55: '.

' | Latency: 38.08ms
Token 56: '2' | Latency: 37.48ms
Token 57: '.' | Latency: 37.40ms
Token 58: ' **' | Latency: 37.49ms
Token 59: 'Syntax' | Latency: 37.44ms
Token 60: ' Structure' | Latency: 38.13ms
Token 61: '**' | Latency: 37.33ms
Token 62: ':
' | Latency: 38.17ms
Token 63: '  ' | Latency: 37.44ms
Token 64: ' -' | Latency: 37.44ms
Token 65: ' **' | Latency: 37.44ms
Token 66: 'Python' | Latency: 37.39ms
Token 67: '**:' | Latency: 37.46ms
Token 68: ' Uses' | Latency: 37.49ms
Token 69: ' indentation' | Latency: 38.79ms
Token 70: ' for' | Latency: 37.50ms
Token 71: ' code' | Latency: 37.38ms
Token 72: ' blocks' | Latency: 38.13ms
Token 73: ',' | Latency: 37.48ms
Token 74: ' promoting' | Latency: 37.45ms
Token 75: ' readability' | Latency: 38.12ms
Token 76: '.
' | Latency: 37.32ms
Token 77: '  ' | Latency: 37.48ms
Token 78: ' -' | Latency: 38.28ms
Token 79: ' **' | Latency: 37.43ms
Token 80: 'C' | Latency: 37.42ms
Token 81: '++' | Latency: 37.35ms
Token 82: '**:' | Latency: 37.41ms
Token 83: ' Emp' | Latency: 37.49ms
Token 84: 'loys' | Latency: 38.10ms
Token 85: ' braces' | Latency: 37.30ms
Token 86: ' `{' | Latency: 37.45ms
Token 87: '}`' | Latency: 37.43ms
Token 88: ' for' | Latency: 37.43ms
Token 89: ' struct' | Latency: 37.50ms
Token 90: 'uring' | Latency: 38.28ms
Token 91: ' code' | Latency: 37.41ms
Token 92: ' blocks' | Latency: 37.40ms
Token 93: ',' | Latency: 37.50ms
Token 94: ' offering' | Latency: 37.39ms
Token 95: ' flexibility' | Latency: 37.45ms
Token 96: ' in' | Latency: 37.39ms
Token 97: ' formatting' | Latency: 37.53ms
Token 98: '.

' | Latency: 37.92ms
Token 99: '3' | Latency: 38.03ms
Token 100: '.' | Latency: 37.70ms
Token 101: ' **' | Latency: 37.25ms
Token 102: 'Performance' | Latency: 37.40ms
Token 103: '**' | Latency: 38.13ms
Token 104: ':
' | Latency: 37.46ms
Token 105: '  ' | Latency: 38.06ms
Token 106: ' -' | Latency: 37.44ms
Token 107: ' **' | Latency: 37.43ms
Token 108: 'Python' | Latency: 37.52ms
Token 109: '**:' | Latency: 37.23ms
Token 110: ' Inter' | Latency: 37.51ms
Token 111: 'pre' | Latency: 38.14ms
Token 112: 'ted' | Latency: 37.37ms
Token 113: ' language' | Latency: 37.48ms
Token 114: ' with' | Latency: 37.38ms
Token 115: ' slower' | Latency: 38.19ms
Token 116: ' execution' | Latency: 37.99ms
Token 117: ',' | Latency: 37.43ms
Token 118: ' suitable' | Latency: 37.72ms
Token 119: ' for' | Latency: 37.34ms
Token 120: ' rapid' | Latency: 38.12ms
Token 121: ' development' | Latency: 37.58ms
Token 122: ' and' | Latency: 37.27ms
Token 123: ' scripting' | Latency: 37.40ms
Token 124: '.
' | Latency: 37.52ms
Token 125: '  ' | Latency: 37.35ms
Token 126: ' -' | Latency: 37.36ms
Token 127: ' **' | Latency: 37.45ms
Token 128: 'C' | Latency: 37.39ms
Token 129: '++' | Latency: 37.40ms
Token 130: '**:' | Latency: 37.42ms
Token 131: ' Compiled' | Latency: 37.52ms
Token 132: ' language' | Latency: 38.13ms
Token 133: ' with' | Latency: 37.33ms
Token 134: ' faster' | Latency: 38.02ms
Token 135: ' execution' | Latency: 38.32ms
Token 136: ',' | Latency: 37.39ms
Token 137: ' ideal' | Latency: 37.59ms
Token 138: ' for' | Latency: 37.25ms
Token 139: ' performance' | Latency: 38.40ms
Token 140: '-c' | Latency: 37.25ms
Token 141: 'ritical' | Latency: 37.46ms
Token 142: ' applications' | Latency: 37.38ms
Token 143: ' like' | Latency: 37.41ms
Token 144: ' games' | Latency: 37.54ms
Token 145: ' or' | Latency: 38.11ms
Token 146: ' real' | Latency: 37.47ms
Token 147: '-time' | Latency: 38.05ms
Token 148: ' systems' | Latency: 38.18ms
Token 149: '.

' | Latency: 37.29ms
Token 150: '4' | Latency: 37.48ms
Token 151: '.' | Latency: 38.25ms
Token 152: ' **' | Latency: 37.38ms
Token 153: 'Memory' | Latency: 37.47ms
Token 154: ' Management' | Latency: 37.45ms
Token 155: '**' | Latency: 38.14ms
Token 156: ':
' | Latency: 37.47ms
Token 157: '  ' | Latency: 38.00ms
Token 158: ' -' | Latency: 37.44ms
Token 159: ' **' | Latency: 37.49ms
Token 160: 'Python' | Latency: 37.41ms
Token 161: '**:' | Latency: 37.51ms
Token 162: ' Automatic' | Latency: 37.28ms
Token 163: ' garbage' | Latency: 38.21ms
Token 164: ' collection' | Latency: 37.26ms
Token 165: ' managed' | Latency: 37.48ms
Token 166: ' by' | Latency: 37.44ms
Token 167: ' the' | Latency: 37.73ms
Token 168: ' interpreter' | Latency: 37.33ms
Token 169: '.
' | Latency: 37.44ms
Token 170: '  ' | Latency: 37.29ms
Token 171: ' -' | Latency: 37.40ms
Token 172: ' **' | Latency: 37.47ms
Token 173: 'C' | Latency: 38.25ms
Token 174: '++' | Latency: 37.53ms
Token 175: '**:' | Latency: 37.34ms
Token 176: ' Manual' | Latency: 37.44ms
Token 177: ' memory' | Latency: 37.49ms
Token 178: ' management' | Latency: 37.99ms
Token 179: ' using' | Latency: 37.55ms
Token 180: ' pointers' | Latency: 38.00ms
Token 181: ' and' | Latency: 38.14ms
Token 182: ' operators' | Latency: 37.40ms
Token 183: ' (`' | Latency: 37.42ms
Token 184: 'new' | Latency: 37.49ms
Token 185: '`,' | Latency: 37.44ms
Token 186: ' `' | Latency: 37.45ms
Token 187: 'delete' | Latency: 37.43ms
Token 188: '`' | Latency: 37.49ms
Token 189: '),' | Latency: 37.50ms
Token 190: ' providing' | Latency: 37.51ms
Token 191: ' precise' | Latency: 37.43ms
Token 192: ' control' | Latency: 37.47ms
Token 193: ' but' | Latency: 37.47ms
Token 194: ' increasing' | Latency: 37.51ms
Token 195: ' complexity' | Latency: 37.41ms
Token 196: '.

' | Latency: 37.68ms
Token 197: '5' | Latency: 37.29ms
Token 198: '.' | Latency: 37.38ms
Token 199: ' **' | Latency: 37.45ms
Token 200: 'Use' | Latency: 38.20ms
Token 201: ' Cases' | Latency: 37.61ms
Token 202: '**' | Latency: 37.98ms
Token 203: ':
' | Latency: 38.36ms
Token 204: '  ' | Latency: 37.32ms
Token 205: ' -' | Latency: 37.50ms
Token 206: ' **' | Latency: 37.35ms
Token 207: 'Python' | Latency: 37.56ms
Token 208: '**:' | Latency: 37.33ms
Token 209: ' Excel' | Latency: 37.51ms
Token 210: 'les' | Latency: 38.14ms
Token 211: ' in' | Latency: 37.96ms
Token 212: ' scripting' | Latency: 38.14ms
Token 213: ',' | Latency: 38.05ms
Token 214: ' data' | Latency: 37.53ms
Token 215: ' analysis' | Latency: 37.36ms
Token 216: ',' | Latency: 38.22ms
Token 217: ' web' | Latency: 37.47ms
Token 218: ' development' | Latency: 37.32ms
Token 219: ' (' | Latency: 37.53ms
Token 220: 'e' | Latency: 37.44ms
Token 221: '.g' | Latency: 37.51ms
Token 222: '.,' | Latency: 37.46ms
Token 223: ' Django' | Latency: 37.51ms
Token 224: '),' | Latency: 37.44ms
Token 225: ' and' | Latency: 37.50ms
Token 226: ' educational' | Latency: 37.49ms
Token 227: ' contexts' | Latency: 37.52ms
Token 228: ' due' | Latency: 37.46ms
Token 229: ' to' | Latency: 37.38ms
Token 230: ' its' | Latency: 37.49ms
Token 231: ' simplicity' | Latency: 37.46ms
Token 232: '.
' | Latency: 37.44ms
Token 233: '  ' | Latency: 37.48ms
Token 234: ' -' | Latency: 37.41ms
Token 235: ' **' | Latency: 37.44ms
Token 236: 'C' | Latency: 37.48ms
Token 237: '++' | Latency: 37.51ms
Token 238: '**:' | Latency: 38.34ms
Token 239: ' Domin' | Latency: 38.04ms
Token 240: 'ates' | Latency: 37.42ms
Token 241: ' system' | Latency: 38.12ms
Token 242: '-level' | Latency: 37.47ms
Token 243: ' programming' | Latency: 38.05ms
Token 244: ',' | Latency: 37.49ms
Token 245: ' game' | Latency: 37.30ms
Token 246: ' development' | Latency: 37.52ms
Token 247: ',' | Latency: 37.47ms
Token 248: ' operating' | Latency: 37.45ms
Token 249: ' systems' | Latency: 37.41ms
Token 250: ',' | Latency: 37.50ms
Token 251: ' and' | Latency: 37.44ms
Token 252: ' performance' | Latency: 37.49ms
Token 253: '-intensive' | Latency: 37.50ms
Token 254: ' applications' | Latency: 37.46ms
Token 255: '.

' | Latency: 37.46ms
Token 256: '6' | Latency: 37.45ms
Token 257: '.' | Latency: 38.30ms
Token 258: ' **' | Latency: 38.13ms
Token 259: 'Learning' | Latency: 37.47ms
Token 260: ' Curve' | Latency: 37.31ms
Token 261: '**' | Latency: 38.27ms
Token 262: ':
' | Latency: 37.34ms
Token 263: '  ' | Latency: 37.41ms
Token 264: ' -' | Latency: 37.41ms
Token 265: ' **' | Latency: 37.43ms
Token 266: 'Python' | Latency: 37.40ms
Token 267: '**:' | Latency: 37.40ms
Token 268: ' E' | Latency: 37.44ms
Token 269: 'asier' | Latency: 37.43ms
Token 270: ' to' | Latency: 37.47ms
Token 271: ' learn' | Latency: 37.52ms
Token 272: ' with' | Latency: 38.14ms
Token 273: ' simpler' | Latency: 37.70ms
Token 274: ' syntax' | Latency: 37.28ms
Token 275: ' and' | Latency: 37.45ms
Token 276: ' concepts' | Latency: 37.98ms
Token 277: ',' | Latency: 38.04ms
Token 278: ' ideal' | Latency: 38.32ms
Token 279: ' for' | Latency: 37.35ms
Token 280: ' beginners' | Latency: 37.34ms
Token 281: '.
' | Latency: 38.07ms
Token 282: '  ' | Latency: 37.42ms
Token 283: ' -' | Latency: 38.24ms
Token 284: ' **' | Latency: 37.53ms
Token 285: 'C' | Latency: 37.32ms
Token 286: '++' | Latency: 37.48ms
Token 287: '**:' | Latency: 37.36ms
Token 288: ' Ste' | Latency: 37.48ms
Token 289: 'eper' | Latency: 38.14ms
Token 290: ' learning' | Latency: 37.45ms
Token 291: ' curve' | Latency: 40.10ms
Token 292: ' due' | Latency: 37.56ms
Token 293: ' to' | Latency: 38.21ms
Token 294: ' complex' | Latency: 37.52ms
Token 295: ' features' | Latency: 37.49ms
Token 296: ' like' | Latency: 37.50ms
Token 297: ' pointers' | Latency: 37.52ms
Token 298: ',' | Latency: 37.52ms
Token 299: ' templates' | Latency: 37.58ms
Token 300: ',' | Latency: 37.47ms
Token 301: ' and' | Latency: 37.57ms
Token 302: ' advanced' | Latency: 37.54ms
Token 303: ' O' | Latency: 38.23ms
Token 304: 'OP' | Latency: 38.18ms
Token 305: ' concepts' | Latency: 37.53ms
Token 306: '.

' | Latency: 37.51ms
Token 307: '7' | Latency: 37.53ms
Token 308: '.' | Latency: 37.50ms
Token 309: ' **' | Latency: 37.55ms
Token 310: 'Concurrency' | Latency: 37.46ms
Token 311: ' and' | Latency: 38.18ms
Token 312: ' Multi' | Latency: 38.30ms
Token 313: '-thread' | Latency: 39.82ms
Token 314: 'ing' | Latency: 38.72ms
Token 315: '**' | Latency: 37.98ms
Token 316: ':
' | Latency: 37.50ms
Token 317: '  ' | Latency: 37.45ms
Token 318: ' -' | Latency: 37.58ms
Token 319: ' **' | Latency: 38.24ms
Token 320: 'Python' | Latency: 37.42ms
Token 321: '**:' | Latency: 38.14ms
Token 322: ' Limited' | Latency: 37.47ms
Token 323: ' by' | Latency: 37.53ms
Token 324: ' the' | Latency: 37.53ms
Token 325: ' Global' | Latency: 38.13ms
Token 326: ' Interpreter' | Latency: 38.20ms
Token 327: ' Lock' | Latency: 37.64ms
Token 328: ' (' | Latency: 37.46ms
Token 329: 'G' | Latency: 37.49ms
Token 330: 'IL' | Latency: 37.52ms
Token 331: '),' | Latency: 37.58ms
Token 332: ' affecting' | Latency: 37.50ms
Token 333: ' multi' | Latency: 37.56ms
Token 334: '-thread' | Latency: 37.61ms
Token 335: 'ed' | Latency: 38.18ms
Token 336: ' performance' | Latency: 38.24ms
Token 337: '.
' | Latency: 37.41ms
Token 338: '  ' | Latency: 37.53ms
Token 339: ' -' | Latency: 37.57ms
Token 340: ' **' | Latency: 38.31ms
Token 341: 'C' | Latency: 37.58ms
Token 342: '++' | Latency: 37.53ms
Token 343: '**:' | Latency: 38.13ms
Token 344: ' Offers' | Latency: 37.52ms
Token 345: ' fine' | Latency: 37.53ms
Token 346: '-gr' | Latency: 37.65ms
Token 347: 'ained' | Latency: 37.46ms
Token 348: ' control' | Latency: 37.55ms
Token 349: ' over' | Latency: 37.48ms
Token 350: ' concurrency' | Latency: 37.57ms
Token 351: ' with' | Latency: 37.41ms
Token 352: ' robust' | Latency: 38.37ms
Token 353: ' threading' | Latency: 37.41ms
Token 354: ' support' | Latency: 38.15ms
Token 355: ' and' | Latency: 37.57ms
Token 356: ' advanced' | Latency: 37.68ms
Token 357: ' techniques' | Latency: 37.54ms
Token 358: '.

' | Latency: 37.46ms
Token 359: '8' | Latency: 38.16ms
Token 360: '.' | Latency: 37.84ms
Token 361: ' **' | Latency: 37.37ms
Token 362: 'Community' | Latency: 37.43ms
Token 363: ' and' | Latency: 38.13ms
Token 364: ' Libraries' | Latency: 37.61ms
Token 365: '**' | Latency: 37.48ms
Token 366: ':
' | Latency: 38.35ms
Token 367: '  ' | Latency: 38.09ms
Token 368: ' -' | Latency: 37.41ms
Token 369: ' **' | Latency: 37.55ms
Token 370: 'Python' | Latency: 38.28ms
Token 371: '**:' | Latency: 37.67ms
Token 372: ' Bo' | Latency: 37.46ms
Token 373: 'asts' | Latency: 37.54ms
Token 374: ' a' | Latency: 38.23ms
Token 375: ' vast' | Latency: 37.46ms
Token 376: ' community' | Latency: 37.54ms
Token 377: ' and' | Latency: 37.52ms
Token 378: ' extensive' | Latency: 37.55ms
Token 379: ' libraries' | Latency: 37.52ms
Token 380: ' (' | Latency: 37.54ms
Token 381: 'e' | Latency: 38.43ms
Token 382: '.g' | Latency: 37.91ms
Token 383: '.,' | Latency: 37.59ms
Token 384: ' Num' | Latency: 37.62ms
Token 385: 'Py' | Latency: 38.25ms
Token 386: ',' | Latency: 37.45ms
Token 387: ' Pand' | Latency: 37.54ms
Token 388: 'as' | Latency: 38.24ms
Token 389: ')' | Latency: 37.56ms
Token 390: ' accessible' | Latency: 37.51ms
Token 391: ' via' | Latency: 37.51ms
Token 392: ' Py' | Latency: 37.54ms
Token 393: 'PI' | Latency: 37.47ms
Token 394: ',' | Latency: 37.72ms
Token 395: ' facilitating' | Latency: 38.10ms
Token 396: ' quick' | Latency: 37.68ms
Token 397: ' project' | Latency: 37.54ms
Token 398: ' development' | Latency: 38.25ms
Token 399: '.
' | Latency: 37.50ms
Token 400: '  ' | Latency: 37.56ms
Token 401: ' -' | Latency: 38.18ms
Token 402: ' **' | Latency: 37.46ms
Token 403: 'C' | Latency: 37.46ms
Token 404: '++' | Latency: 37.58ms
Token 405: '**:' | Latency: 37.47ms
Token 406: ' A' | Latency: 37.77ms
Token 407: ' strong' | Latency: 37.40ms
Token 408: ' community' | Latency: 38.30ms
Token 409: ' focused' | Latency: 37.60ms
Token 410: ' on' | Latency: 37.41ms
Token 411: ' performance' | Latency: 38.14ms
Token 412: '-c' | Latency: 37.60ms
Token 413: 'ritical' | Latency: 37.46ms
Token 414: ' applications' | Latency: 38.32ms
Token 415: ',' | Latency: 37.45ms
Token 416: ' with' | Latency: 37.52ms
Token 417: ' libraries' | Latency: 37.62ms
Token 418: ' that' | Latency: 37.51ms
Token 419: ' may' | Latency: 37.60ms
Token 420: ' require' | Latency: 37.88ms
Token 421: ' more' | Latency: 37.45ms
Token 422: ' setup' | Latency: 37.54ms
Token 423: '.

' | Latency: 37.37ms
Token 424: '9' | Latency: 38.41ms
Token 425: '.' | Latency: 37.51ms
Token 426: ' **' | Latency: 37.47ms
Token 427: 'Port' | Latency: 37.54ms
Token 428: 'ability' | Latency: 37.41ms
Token 429: '**' | Latency: 37.66ms
Token 430: ':
' | Latency: 37.52ms
Token 431: '  ' | Latency: 37.48ms
Token 432: ' -' | Latency: 37.54ms
Token 433: ' **' | Latency: 37.61ms
Token 434: 'Python' | Latency: 38.01ms
Token 435: '**:' | Latency: 38.02ms
Token 436: ' Highly' | Latency: 37.60ms
Token 437: ' portable' | Latency: 38.22ms
Token 438: ' as' | Latency: 37.40ms
Token 439: ' scripts' | Latency: 37.91ms
Token 440: ' run' | Latency: 37.42ms
Token 441: ' on' | Latency: 37.59ms
Token 442: ' any' | Latency: 38.07ms
Token 443: ' platform' | Latency: 37.63ms
Token 444: ' with' | Latency: 37.53ms
Token 445: ' the' | Latency: 37.51ms
Token 446: ' interpreter' | Latency: 37.62ms
Token 447: ' installed' | Latency: 38.25ms
Token 448: '.
' | Latency: 37.50ms
Token 449: '  ' | Latency: 37.45ms
Token 450: ' -' | Latency: 38.06ms
Token 451: ' **' | Latency: 38.30ms
Token 452: 'C' | Latency: 37.53ms
Token 453: '++' | Latency: 38.34ms
Token 454: '**:' | Latency: 37.45ms
Token 455: ' Requires' | Latency: 37.50ms
Token 456: ' re' | Latency: 38.14ms
Token 457: 'comp' | Latency: 37.62ms
Token 458: 'ilation' | Latency: 37.42ms
Token 459: ' for' | Latency: 37.56ms
Token 460: ' different' | Latency: 37.56ms
Token 461: ' platforms' | Latency: 37.56ms
Token 462: ',' | Latency: 37.51ms
Token 463: ' though' | Latency: 37.87ms
Token 464: ' cross' | Latency: 37.40ms
Token 465: '-platform' | Latency: 37.60ms
Token 466: ' tools' | Latency: 37.47ms
Token 467: ' can' | Latency: 37.61ms
Token 468: ' mitigate' | Latency: 37.47ms
Token 469: ' this' | Latency: 37.40ms
Token 470: '.

' | Latency: 38.25ms
Token 471: '1' | Latency: 37.52ms
Token 472: '0' | Latency: 38.15ms
Token 473: '.' | Latency: 37.90ms
Token 474: ' **' | Latency: 37.35ms
Token 475: 'Orig' | Latency: 38.80ms
Token 476: 'ins' | Latency: 37.95ms
Token 477: ' and' | Latency: 37.63ms
Token 478: ' Philosophy' | Latency: 37.80ms
Token 479: '**' | Latency: 37.75ms
Token 480: ':
' | Latency: 37.22ms
Token 481: '   ' | Latency: 37.47ms
Token 482: ' -' | Latency: 37.52ms
Token 483: ' **' | Latency: 38.18ms
Token 484: 'Python' | Latency: 38.06ms
Token 485: '**:' | Latency: 37.60ms
Token 486: ' Designed' | Latency: 37.48ms
Token 487: ' for' | Latency: 37.63ms
Token 488: ' readability' | Latency: 38.03ms
Token 489: ' and' | Latency: 38.09ms
Token 490: ' ease' | Latency: 37.65ms
Token 491: ' of' | Latency: 37.48ms
Token 492: ' use' | Latency: 38.20ms
Token 493: ' by' | Latency: 38.06ms
Token 494: ' Guid' | Latency: 37.58ms
Token 495: 'o' | Latency: 37.58ms
Token 496: ' van' | Latency: 37.53ms
Token 497: ' Ros' | Latency: 37.53ms
Token 498: 'sum' | Latency: 37.70ms
Token 499: '.
' | Latency: 37.42ms
Token 500: '   ' | Latency: 37.55ms
Token 501: ' -' | Latency: 37.48ms
Token 502: ' **' | Latency: 38.38ms
Token 503: 'C' | Latency: 37.31ms
Token 504: '++' | Latency: 37.58ms
Token 505: '**:' | Latency: 37.63ms
Token 506: ' Ev' | Latency: 37.39ms
Token 507: 'olved' | Latency: 38.30ms
Token 508: ' from' | Latency: 37.43ms
Token 509: ' C' | Latency: 38.13ms
Token 510: ' to' | Latency: 38.02ms
Token 511: ' add' | Latency: 38.19ms
Token 512: ' object' | Latency: 38.13ms
Token 513: '-oriented' | Latency: 37.64ms
Token 514: ' features' | Latency: 37.46ms
Token 515: ',' | Latency: 37.43ms
Token 516: ' offering' | Latency: 37.62ms
Token 517: ' power' | Latency: 37.60ms
Token 518: ' and' | Latency: 37.44ms
Token 519: ' flexibility' | Latency: 38.11ms
Token 520: ' at' | Latency: 37.56ms
Token 521: ' the' | Latency: 37.53ms
Token 522: ' cost' | Latency: 37.53ms
Token 523: ' of' | Latency: 38.86ms
Token 524: ' complexity' | Latency: 37.55ms
Token 525: '.

' | Latency: 37.55ms
Token 526: 'These' | Latency: 38.06ms
Token 527: ' differences' | Latency: 38.09ms
Token 528: ' highlight' | Latency: 37.55ms
Token 529: ' how' | Latency: 37.55ms
Token 530: ' each' | Latency: 38.07ms
Token 531: ' language' | Latency: 37.61ms
Token 532: ' is' | Latency: 38.11ms
Token 533: ' suited' | Latency: 38.01ms
Token 534: ' to' | Latency: 38.06ms
Token 535: ' distinct' | Latency: 37.86ms
Token 536: ' programming' | Latency: 37.36ms
Token 537: ' parad' | Latency: 37.64ms
Token 538: 'ig' | Latency: 37.89ms
Token 539: 'ms' | Latency: 37.68ms
Token 540: ' and' | Latency: 37.44ms
Token 541: ' application' | Latency: 37.61ms
Token 542: ' domains' | Latency: 37.80ms
Token 543: '.' | Latency: 37.38ms

--- Summary ---
Total tokens: 543
TTFT: 36631.57ms
TPOT: 105.15ms
ITL Mean: 37.66ms
Throughput: 9.51 tok/s

============================================================
Request 3/5
Prompt: Write a short poem about artificial intelligence.
============================================================
